file,Layer,Module,typed/untyped,notAnyRate
chainer/functions/array/vstack.py,L0,M0,untyped,null
chainer/functions/activation/crelu.py,L0,M0,untyped,null
chainer/functions/array/hstack.py,L0,M0,untyped,null
chainer/functions/array/as_strided.py,L0,M0,untyped,null
chainer/functions/array/resize_images.py,L0,M0,untyped,null
chainer/functions/pooling/upsampling_2d.py,L0,M0,untyped,null
chainer/functions/math/erfc.py,L0,M0,untyped,null
chainer/functions/math/erf.py,L0,M0,untyped,null
chainer/functions/activation/hard_sigmoid.py,L0,M0,untyped,null
chainer/functions/activation/clipped_relu.py,L0,M0,untyped,null
chainer/functions/math/zeta.py,L0,M0,untyped,null
chainer/functions/connection/shift.py,L0,M0,untyped,null
chainer/functions/evaluation/r2_score.py,L0,M0,untyped,null
chainer/functions/evaluation/binary_accuracy.py,L0,M0,untyped,null
chainer/functions/loss/decov.py,L0,M0,untyped,null
chainer/functions/array/tile.py,L0,M0,untyped,null
chainer/functions/math/batch_l2_norm_squared.py,L0,M0,untyped,null
chainer/functions/array/spatial_transformer_grid.py,L0,M0,untyped,null
chainer/functions/array/get_item.py,L0,M0,untyped,null
chainer/functions/loss/hinge.py,L0,M0,untyped,null
chainer/functions/array/pad_sequence.py,L0,M0,untyped,null
chainer/functions/math/sparse_matmul.py,L0,M0,untyped,null
chainer/functions/loss/ctc.py,L0,M0,untyped,null
chainer/functions/loss/mean_squared_error.py,L0,M0,untyped,null
chainer/functions/rnn/slstm.py,L0,M0,untyped,null
chainer/functions/pooling/unpooling_nd.py,L0,M0,untyped,null
chainer/functions/math/ceil.py,L0,M0,untyped,null
chainer/functions/math/sign.py,L0,M0,untyped,null
chainer/functions/pooling/spatial_pyramid_pooling_2d.py,L0,M0,untyped,null
chainer/functions/loss/cross_covariance.py,L0,M0,untyped,null
chainer/functions/loss/mean_absolute_error.py,L0,M0,untyped,null
chainer/functions/loss/triplet.py,L0,M0,untyped,null
chainer/functions/evaluation/classification_summary.py,L0,M0,untyped,null
chainer/functions/pooling/roi_max_pooling_2d.py,L0,M0,untyped,null
chainer/functions/pooling/roi_average_pooling_2d.py,L0,M0,untyped,null
chainer/functions/math/cumprod.py,L0,M0,untyped,null
chainer/functions/math/cumsum.py,L0,M0,untyped,null
chainer/functions/__init__.py,L0,M0,untyped,null
chainer/testing/_bundle.py,L1,M0,untyped,null
